block,braking_condition,crossing_time,ehmi_time,has_ehmi,is_braking,orig_speed,speed,start_time,subj_safety,subject,time_gap,trial
A,2,1.047434426229529,,False,True,25,11.17568171658471,318.8875655737705,4,29,5,13
A,0,1.0801871345028644,,False,False,35,15.645954403218596,338.5118128654971,2,29,4,14
A,1,,,False,False,25,11.17568171658471,359.3455655737705,0,29,3,15
A,2,5.238434426229503,,False,True,25,11.17568171658471,373.2715655737705,3,29,3,16
A,0,,,False,False,30,13.410818059901654,399.0296081081081,0,29,3,17
A,1,,,False,False,35,15.645954403218596,409.9788128654971,0,29,2,18
A,1,,,False,False,30,13.410818059901654,420.34760810810815,0,29,3,19
A,2,0.8711871345029181,,False,True,35,15.645954403218596,431.5498128654971,4,29,5,20
A,0,,,False,False,25,11.17568171658471,452.87856557377046,0,29,2,21
A,1,,,False,False,35,15.645954403218596,462.5038128654971,0,29,4,22
A,3,0.6951871345028735,2.5871871345029263,True,True,35,15.645954403218596,474.1308128654971,4,29,5,23
A,3,1.4654344262294785,0.6074344262294744,True,True,25,11.17568171658471,495.0305655737705,4,29,4,24
A,3,1.333187134502964,-0.4048128654970924,True,True,35,15.645954403218596,513.6208128654971,2,29,2,25
A,3,0.8313918918919398,2.162391891891957,True,True,30,13.410818059901654,541.9856081081081,4,29,5,26
A,1,0.7171871345029786,,False,False,35,15.645954403218596,560.777812865497,3,29,5,27
A,2,1.6084344262295645,,False,True,25,11.17568171658471,582.2495655737705,2,29,4,28
A,1,,,False,False,25,11.17568171658471,609.5845655737705,0,29,2,29
A,0,0.8934344262295326,,False,False,25,11.17568171658471,623.2905655737704,0,29,3,30
A,2,4.402187134502924,,False,True,35,15.645954403218596,634.103812865497,3,29,2,31
A,3,0.5854344262295399,-1.4055655737705592,True,True,25,11.17568171658471,659.2055655737705,4,29,2,32
A,1,0.5673918918918162,,False,False,30,13.410818059901654,677.9896081081082,3,29,5,33
A,1,,,False,False,30,13.410818059901654,697.6686081081081,0,29,2,34
A,3,0.7983918918918107,-0.8406081081080856,True,True,30,13.410818059901654,708.7236081081081,2,29,2,35
A,2,1.403391891891829,,False,True,30,13.410818059901654,729.1836081081082,3,29,2,36
A,0,0.8313918918918262,,False,False,30,13.410818059901654,753.0756081081081,2,29,5,37
A,3,0.6404344262296036,1.5864344262295162,True,True,25,11.17568171658471,775.1455655737705,4,29,5,38
A,0,0.9594344262296772,,False,False,25,11.17568171658471,797.2665655737704,1,29,4,39
A,0,,,False,False,35,15.645954403218596,815.856812865497,0,29,3,40
A,2,0.5411871345030477,,False,True,35,15.645954403218596,826.229812865497,2,29,4,41
A,2,3.214187134502822,,False,True,35,15.645954403218596,844.1928128654971,2,29,3,42
A,1,0.8271871345028785,,False,False,35,15.645954403218596,867.556812865497,0,29,3,43
A,1,0.7614344262294708,,False,False,25,11.17568171658471,880.8555655737705,2,29,5,44
A,2,4.758391891891961,,False,True,30,13.410818059901654,900.6076081081081,2,29,3,45
A,3,1.5861871345030067,1.5861871345030067,True,True,35,15.645954403218596,923.931812865497,2,29,4,46
A,2,1.183391891892029,,False,True,30,13.410818059901654,945.8176081081081,1,29,4,47
B,3,1.0584344262294962,-0.4155655737704933,True,True,25,11.17568171658471,182.1245655737705,3,29,3,0
B,1,1.5023918918919321,,False,False,30,13.410818059901654,208.5866081081081,0,29,4,1
B,2,1.7184344262295213,,False,True,25,11.17568171658471,223.26456557377048,2,29,2,2
B,3,1.0801871345029497,1.5641871345029301,True,True,35,15.645954403218596,242.83381286549707,2,29,4,3
B,0,,,False,False,35,15.645954403218596,260.55481286549707,2,29,4,4
B,1,,,False,False,35,15.645954403218596,271.8738128654971,2,29,2,5
B,3,0.3104344262295058,-1.4055655737704456,True,True,25,11.17568171658471,283.57756557377047,2,29,2,6
B,1,0.7394344262294794,,False,False,25,11.17568171658471,303.9055655737705,2,29,5,7
B,1,0.8711871345029181,,False,False,35,15.645954403218596,321.70381286549707,2,29,5,8
B,0,1.293391891891929,,False,False,30,13.410818059901654,340.4656081081081,0,29,2,9
B,0,0.8711871345029181,,False,False,35,15.645954403218596,350.2378128654971,2,29,5,10
B,3,0.842391891891964,2.162391891891957,True,True,30,13.410818059901654,369.17560810810807,4,29,5,11
B,3,1.762434426229504,0.6184344262294985,True,True,25,11.17568171658471,390.6735655737705,4,29,4,12
B,3,0.8714344262295413,1.5864344262295162,True,True,25,11.17568171658471,412.5525655737705,4,29,5,13
B,3,1.2891871345029244,0.5631871345029253,True,True,35,15.645954403218596,431.28581286549706,2,29,3,14
B,0,1.0073918918918707,,False,False,30,13.410818059901654,450.0036081081081,2,29,5,15
B,2,1.3771871345029467,,False,True,35,15.645954403218596,469.7418128654971,2,29,3,16
B,0,,,False,False,35,15.645954403218596,492.4238128654971,0,29,2,17
B,0,1.0733918918919017,,False,False,30,13.410818059901654,503.4746081081081,0,29,3,18
B,2,1.5243918918919235,,False,True,30,13.410818059901654,515.035608108108,2,29,3,19
B,0,0.5414344262294435,,False,False,25,11.17568171658471,535.8735655737705,3,29,5,20
B,0,,,False,False,25,11.17568171658471,556.4875655737706,0,29,2,21
B,3,0.8203918918918589,1.172391891891948,True,True,30,13.410818059901654,567.8686081081081,4,29,4,22
B,1,,,False,False,25,11.17568171658471,588.6735655737705,0,29,2,23
B,0,0.7983918918919244,,False,False,30,13.410818059901654,599.1526081081081,2,29,4,24
B,1,1.0623918918918207,,False,False,30,13.410818059901654,617.7096081081081,3,29,5,25
B,2,0.827434426229388,,False,True,25,11.17568171658471,638.1075655737706,2,29,3,26
B,1,,,False,False,30,13.410818059901654,656.7486081081081,0,29,2,27
B,2,1.5463918918917443,,False,True,30,13.410818059901654,667.6056081081082,2,29,2,28
B,1,1.029391891891919,,False,False,30,13.410818059901654,688.2086081081081,0,29,3,29
B,1,0.8161871345030249,,False,False,35,15.645954403218596,698.464812865497,1,29,4,30
B,2,1.2053918918917361,,False,True,30,13.410818059901654,718.7116081081082,2,29,4,31
B,3,0.9151871345029576,2.5541871345029676,True,True,35,15.645954403218596,736.821812865497,3,29,5,32
B,3,0.908391891891938,0.14939189189192348,True,True,30,13.410818059901654,757.178608108108,3,29,3,33
B,2,1.0141871345028903,,False,True,35,15.645954403218596,774.9038128654971,4,29,5,34
B,3,1.1131871345029367,-0.45981286549704237,True,True,35,15.645954403218596,793.691812865497,1,29,2,35
B,1,1.014187134503004,,False,False,35,15.645954403218596,810.807812865497,0,29,3,36
B,2,0.8164344262294208,,False,True,25,11.17568171658471,823.9635655737706,4,29,5,37
B,0,,,False,False,35,15.645954403218596,844.555812865497,0,29,3,38
B,2,5.315187134502935,,False,True,35,15.645954403218596,855.0498128654971,3,29,4,39
B,0,0.783434426229519,,False,False,25,11.17568171658471,881.3615655737705,1,29,4,40
B,2,0.8714344262295981,,False,True,25,11.17568171658471,901.8545655737705,3,29,4,41
B,1,0.27743442622954717,,False,False,25,11.17568171658471,921.9075655737704,1,29,3,42
B,3,0.6003918918918316,-0.8516081081081666,True,True,30,13.410818059901654,939.5146081081082,3,29,2,43
B,1,0.5084344262295417,,False,False,25,11.17568171658471,958.8345655737705,2,29,4,44
B,0,0.9044344262294999,,False,False,25,11.17568171658471,978.2055655737705,0,29,3,45
B,2,2.983187134503055,,False,True,35,15.645954403218596,988.534812865497,2,29,2,46
B,2,0.7433918918918607,,False,True,30,13.410818059901654,1010.673608108108,4,29,5,47
C,3,0.8821871345029138,-0.43781286549707943,True,True,35,15.645954403218596,121.06381286549708,2,29,2,0
C,3,1.3441871345029028,1.5751871345029258,True,True,35,15.645954403218596,137.35481286549708,2,29,4,1
C,3,1.2121871345028978,0.5851871345028883,True,True,35,15.645954403218596,155.1748128654971,2,29,3,2
C,2,2.8954344262295137,,False,True,25,11.17568171658471,175.0515655737705,2,29,2,3
C,1,1.366434426229489,,False,False,25,11.17568171658471,198.3715655737705,0,29,3,4
C,2,0.8274344262295017,,False,True,25,11.17568171658471,211.3075655737705,3,29,4,5
C,0,1.0694344262295203,,False,False,25,11.17568171658471,231.4595655737705,1,29,4,6
C,3,1.0513918918918819,0.1933918918919062,True,True,30,13.410818059901654,249.8916081081081,3,29,3,7
C,0,,,False,False,25,11.17568171658471,270.1245655737705,0,29,2,8
C,0,0.5301871345029667,,False,False,35,15.645954403218596,279.58481286549704,3,29,5,9
C,0,,,False,False,35,15.645954403218596,298.08681286549705,0,29,3,10
C,3,0.46443442622950215,-1.4165655737705265,True,True,25,11.17568171658471,310.9895655737705,4,29,2,11
C,1,,,False,False,30,13.410818059901654,330.44460810810807,0,29,2,12
C,1,0.644391891891928,,False,False,30,13.410818059901654,340.8506081081081,2,29,4,13
C,1,0.9701871345029645,,False,False,35,15.645954403218596,357.95981286549704,1,29,4,14
C,3,0.9413918918918966,1.172391891891948,True,True,30,13.410818059901654,376.7546081081081,3,29,4,15
C,1,0.409187134502929,,False,False,35,15.645954403218596,395.24981286549706,3,29,5,16
C,1,0.5343918918918575,,False,False,30,13.410818059901654,425.73760810810813,3,29,5,17
C,1,,,False,False,35,15.645954403218596,443.7378128654971,0,29,2,18
C,2,1.3373918918919117,,False,True,30,13.410818059901654,454.4476081081081,2,29,4,19
C,0,1.234434426229484,,False,False,25,11.17568171658471,474.9225655737705,0,29,3,20
C,1,0.48643442622955035,,False,False,25,11.17568171658471,487.97956557377046,4,29,5,21
C,2,1.4693918918919735,,False,True,30,13.410818059901654,507.00560810810805,2,29,3,22
C,1,1.0144344262293998,,False,False,25,11.17568171658471,533.3875655737705,1,29,4,23
C,0,,,False,False,30,13.410818059901654,552.380608108108,0,29,2,24
C,2,0.7873918918919571,,False,True,30,13.410818059901654,563.1826081081081,2,29,2,25
C,1,1.2341871345029176,,False,False,35,15.645954403218596,591.181812865497,0,29,3,26
C,3,0.9371871345028921,2.554187134502854,True,True,35,15.645954403218596,601.3458128654971,4,29,5,27
C,1,,,False,False,25,11.17568171658471,622.0255655737705,0,29,2,28
C,3,0.728434426229569,0.6074344262294744,True,True,25,11.17568171658471,633.6195655737705,4,29,4,29
C,2,0.6181871345029322,,False,True,35,15.645954403218596,651.527812865497,3,29,4,30
C,0,0.6951871345029303,,False,False,35,15.645954403218596,668.6878128654971,2,29,4,31
C,3,0.6003918918919453,2.140391891891909,True,True,30,13.410818059901654,687.8676081081081,4,29,5,32
C,1,0.5783918918918971,,False,False,30,13.410818059901654,708.2836081081081,1,29,3,33
C,3,0.5304344262294762,1.575434426229549,True,True,25,11.17568171658471,729.2975655737705,4,29,5,34
C,3,0.9594344262295635,-0.41556557377055015,True,True,25,11.17568171658471,757.5235655737705,4,29,3,35
C,2,1.0911871345028885,,False,True,35,15.645954403218596,775.6078128654971,4,29,5,36
C,2,0.9044344262294999,,False,True,25,11.17568171658471,796.2545655737705,4,29,5,37
C,0,0.8164344262294208,,False,False,25,11.17568171658471,817.2975655737705,3,29,5,38
C,2,4.5891871345030495,,False,True,35,15.645954403218596,836.041812865497,3,29,3,39
C,2,1.795187134502953,,False,True,35,15.645954403218596,859.009812865497,2,29,2,40
C,3,0.7983918918918107,-0.8186081081081511,True,True,30,13.410818059901654,882.4686081081081,2,29,2,41
C,0,0.44639189189194894,,False,False,30,13.410818059901654,901.553608108108,3,29,5,42
C,2,1.8614344262294935,,False,True,25,11.17568171658471,922.0835655737706,3,29,3,43
C,0,,,False,False,35,15.645954403218596,941.421812865497,0,29,2,44
C,0,1.3813918918918944,,False,False,30,13.410818059901654,951.9666081081082,1,29,4,45
A,2,-0.07456557377049577,,False,True,25,11.17568171658471,22.316565573770493,4,30,5,0
A,1,0.629187134502935,,False,False,35,15.645954403218596,43.21681286549707,3,30,5,1
A,3,0.21143442622953046,1.4984344262295224,True,True,25,11.17568171658471,65.79956557377048,4,30,5,2
A,2,6.331391891891897,,False,True,30,13.410818059901654,87.7076081081081,4,30,3,3
A,2,0.193391891891892,,False,True,30,13.410818059901654,117.14360810810811,3,30,5,4
A,0,0.442187134502916,,False,False,35,15.645954403218596,137.2448128654971,2,30,4,5
A,0,,,False,False,35,15.645954403218596,156.0548128654971,0,30,2,6
A,3,0.9083918918918812,-0.9176081081081122,True,True,30,13.410818059901654,170.0426081081081,2,30,2,7
A,1,,,False,False,25,11.17568171658471,192.6295655737705,0,30,2,8
A,1,0.14939189189186663,,False,False,30,13.410818059901654,205.02260810810813,2,30,4,9
A,2,0.1231871345028992,,False,True,35,15.645954403218596,222.47281286549708,4,30,5,10
A,3,-0.04156557377049808,0.5304344262295047,True,True,25,11.17568171658471,244.7475655737705,3,30,4,11
A,3,0.024434426229504425,-0.45956557377053286,True,True,25,11.17568171658471,266.5495655737705,3,30,3,12
A,3,0.2334344262295076,-1.4715655737704765,True,True,25,11.17568171658471,287.2955655737705,3,30,2,13
A,1,-0.004608108108072884,,False,False,30,13.410818059901654,305.5186081081081,1,30,3,14
A,0,0.013434426229480323,,False,False,25,11.17568171658471,325.9165655737705,1,30,3,15
A,1,0.2111871345029499,,False,False,35,15.645954403218596,342.44981286549705,2,30,4,16
A,2,-0.008565573770454193,,False,True,25,11.17568171658471,362.3815655737705,3,30,3,17
A,2,5.601187134502879,,False,True,35,15.645954403218596,379.3658128654971,4,30,3,18
A,1,0.31439189189194394,,False,False,30,13.410818059901654,407.2906081081081,3,30,5,19
A,2,-0.16256557377045056,,False,True,25,11.17568171658471,428.4805655737705,3,30,4,20
A,3,0.4861871345028703,2.5431871345028867,True,True,35,15.645954403218596,447.5438128654971,3,30,5,21
A,3,0.06818713450297764,-0.4488128654970751,True,True,35,15.645954403218596,468.2348128654971,2,30,2,22
A,0,0.5893918918919212,,False,False,30,13.410818059901654,485.8306081081081,4,30,5,23
A,1,0.3761871345029135,,False,False,35,15.645954403218596,504.1938128654971,1,30,3,24
A,0,,,False,False,30,13.410818059901654,522.2626081081081,0,30,4,25
A,1,0.0791871345029449,,False,False,35,15.645954403218596,535.3568128654971,0,30,2,26
A,1,,,False,False,30,13.410818059901654,560.289608108108,0,30,2,27
A,2,4.505391891891918,,False,True,30,13.410818059901654,571.8726081081081,4,30,2,28
A,2,4.842434426229488,,False,True,25,11.17568171658471,599.2665655737705,4,30,2,29
A,2,4.941187134502911,,False,True,35,15.645954403218596,623.334812865497,3,30,2,30
A,3,-0.05960810810813655,0.10539189189182707,True,True,30,13.410818059901654,647.2996081081081,2,30,3,31
A,0,0.11218713450296036,,False,False,35,15.645954403218596,666.0038128654971,1,30,3,32
A,1,-0.14056557377057288,,False,False,25,11.17568171658471,685.0555655737705,1,30,3,33
A,1,0.40943442622949533,,False,False,25,11.17568171658471,704.6025655737704,3,30,5,34
A,2,0.541187134502934,,False,True,35,15.645954403218596,727.0208128654971,3,30,4,35
A,2,-0.015608108108040142,,False,True,30,13.410818059901654,747.2786081081081,3,30,4,36
A,3,0.24839189189185618,2.162391891891957,True,True,30,13.410818059901654,766.2206081081081,3,30,5,37
A,0,0.47543442622941257,,False,False,25,11.17568171658471,787.7735655737705,3,30,5,38
A,1,0.16743442622953353,,False,False,25,11.17568171658471,809.7515655737704,2,30,4,39
A,3,0.43118713450292034,1.531187134502943,True,True,35,15.645954403218596,826.9338128654971,3,30,4,40
A,3,0.3913918918918853,1.1063918918919171,True,True,30,13.410818059901654,846.1686081081081,4,30,4,41
A,0,0.13418713450289488,,False,False,35,15.645954403218596,864.2788128654971,4,30,5,42
A,3,0.2661871345029567,0.5081871345029185,True,True,35,15.645954403218596,882.296812865497,3,30,3,43
A,0,-0.2615655737705538,,False,False,25,11.17568171658471,904.4835655737705,1,30,2,44
A,0,-0.19160810810797102,,False,False,30,13.410818059901654,923.9276081081081,1,30,2,45
A,0,-0.1916081081081984,,False,False,30,13.410818059901654,940.3946081081082,2,30,3,46
A,0,-0.019565573770364608,,False,False,25,11.17568171658471,958.8675655737704,3,30,4,47
B,2,5.227434426229507,,False,True,25,11.17568171658471,63.115565573770496,3,30,2,0
B,3,-0.2175655737704858,0.5304344262295047,True,True,25,11.17568171658471,91.24256557377049,3,30,4,1
B,2,-0.1366081081080921,,False,True,30,13.410818059901654,111.6986081081081,3,30,3,2
B,3,5.128187134502895,0.5191871345029142,True,True,35,15.645954403218596,129.59981286549709,4,30,3,3
B,0,,,False,False,30,13.410818059901654,155.3026081081081,0,30,2,4
B,1,0.18918713450293012,,False,False,35,15.645954403218596,164.4698128654971,2,30,4,5
B,0,0.17139189189188642,,False,False,30,13.410818059901654,183.0666081081081,2,30,4,6
B,2,0.2593918918919087,,False,True,30,13.410818059901654,201.3046081081081,3,30,5,7
B,2,-0.5695655737704897,,False,True,25,11.17568171658471,223.9795655737705,3,30,3,8
B,1,0.024434426229504425,,False,False,25,11.17568171658471,245.3965655737705,3,30,5,9
B,3,0.3693918918918939,1.1173918918918844,True,True,30,13.410818059901654,265.3466081081081,4,30,4,10
B,0,0.10143442622955945,,False,False,25,11.17568171658471,286.76756557377047,1,30,3,11
B,3,-0.1518128654971065,-0.48181286549709057,True,True,35,15.645954403218596,304.0488128654971,3,30,2,12
B,2,-0.09656557377053332,,False,True,25,11.17568171658471,325.9275655737705,4,30,5,13
B,2,-0.041565573770469655,,False,True,25,11.17568171658471,348.8295655737705,3,30,4,14
B,0,-0.12560810810805378,,False,False,30,13.410818059901654,368.8236081081081,1,30,3,15
B,1,-0.5258128654971301,,False,False,35,15.645954403218596,385.6468128654971,1,30,2,16
B,3,-0.09681286549709966,1.5091871345029517,True,True,35,15.645954403218596,401.6628128654971,3,30,4,17
B,2,0.3211871345029067,,False,True,35,15.645954403218596,421.1988128654971,3,30,4,18
B,1,,,False,False,25,11.17568171658471,444.2105655737705,0,30,2,19
B,1,0.21118713450289306,,False,False,35,15.645954403218596,453.4838128654971,4,30,5,20
B,3,-0.1916081081080847,0.08339189189189256,True,True,30,13.410818059901654,473.9506081081081,3,30,3,21
B,0,-0.3016081081080415,,False,False,30,13.410818059901654,494.50960810810807,3,30,5,22
B,0,-0.23956557377061927,,False,False,25,11.17568171658471,515.8865655737706,4,30,5,23
B,2,-0.6468128654970542,,False,True,35,15.645954403218596,533.7948128654971,2,30,2,24
B,3,-0.3126081081080656,-0.9176081081080838,True,True,30,13.410818059901654,551.4896081081081,4,30,2,25
B,3,0.035187134502848494,2.5321871345029194,True,True,35,15.645954403218596,570.3368128654971,4,30,5,26
B,2,-0.22460810810821386,,False,True,30,13.410818059901654,589.0766081081082,3,30,4,27
B,0,,,False,False,35,15.645954403218596,609.771812865497,0,30,2,28
B,0,-0.855565573770491,,False,False,25,11.17568171658471,622.4215655737705,1,30,2,29
B,3,0.013434426229537166,1.575434426229549,True,True,25,11.17568171658471,640.3405655737705,4,30,5,30
B,3,-0.7565655737704446,-1.449565573770542,True,True,25,11.17568171658471,661.5045655737705,3,30,2,31
B,1,-0.15156557377054014,,False,False,25,11.17568171658471,682.8115655737705,1,30,3,32
B,1,-0.20260810810816565,,False,False,30,13.410818059901654,700.9906081081082,2,30,4,33
B,0,0.1561871345028294,,False,False,35,15.645954403218596,718.1878128654971,1,30,3,34
B,3,-0.2835655737704883,-0.4705655737705001,True,True,25,11.17568171658471,737.4265655737705,4,30,3,35
B,0,0.18918713450284486,,False,False,35,15.645954403218596,755.9728128654971,2,30,4,36
B,1,0.1933918918917925,,False,False,30,13.410818059901654,775.3616081081082,4,30,5,37
B,2,0.49718713450295127,,False,True,35,15.645954403218596,793.8788128654971,4,30,5,38
B,1,-0.34560810810819476,,False,False,30,13.410818059901654,814.8956081081081,1,30,2,39
B,1,0.006391891891780688,,False,False,30,13.410818059901654,832.5176081081081,2,30,3,40
B,1,0.35443442622954535,,False,False,25,11.17568171658471,853.6305655737705,2,30,4,41
B,0,0.13418713450289488,,False,False,35,15.645954403218596,871.0988128654972,3,30,5,42
B,3,-0.05960810810813655,2.1183918918918607,True,True,30,13.410818059901654,890.5206081081081,3,30,5,43
B,2,0.11218713450296036,,False,True,35,15.645954403218596,909.9288128654971,2,30,3,44
B,0,-0.19556557377052286,,False,False,25,11.17568171658471,931.8735655737705,2,30,4,45
B,1,-0.030812865497068742,,False,False,35,15.645954403218596,948.6158128654971,1,30,3,46
B,2,-0.6646081081081547,,False,True,30,13.410818059901654,966.7176081081082,2,30,2,47
C,2,0.10539189189189102,,False,True,30,13.410818059901654,33.03760810810811,3,30,4,0
C,3,-0.28381286549707596,-0.4378128654970723,True,True,35,15.645954403218596,51.235812865497074,2,30,2,1
C,2,-0.4045655737704834,,False,True,25,11.17568171658471,70.41956557377048,4,30,5,2
C,3,-0.3896081081081064,0.1163918918918938,True,True,30,13.410818059901654,91.1176081081081,3,30,3,3
C,0,1.7624344262295182,,False,False,25,11.17568171658471,115.95956557377049,4,30,5,4
C,0,-0.6135655737705008,,False,False,25,11.17568171658471,137.3325655737705,1,30,2,5
C,1,-0.5808128654970801,,False,False,35,15.645954403218596,152.94181286549707,1,30,2,6
C,1,-0.08581286549707556,,False,False,35,15.645954403218596,168.68281286549708,3,30,4,7
C,0,-0.39356557377050194,,False,False,25,11.17568171658471,189.1315655737705,2,30,3,8
C,1,-0.23956557377044874,,False,False,25,11.17568171658471,208.67856557377047,4,30,5,9
C,0,0.06818713450294922,,False,False,35,15.645954403218596,226.99381286549706,4,30,5,10
C,0,-0.18060810810811745,,False,False,30,13.410818059901654,246.6136081081081,4,30,5,11
C,2,-0.800565573770541,,False,True,25,11.17568171658471,268.4415655737705,2,30,2,12
C,1,0.13839189189189938,,False,False,30,13.410818059901654,286.7196081081081,3,30,5,13
C,2,-0.5588128654970888,,False,True,35,15.645954403218596,305.07181286549707,2,30,2,14
C,3,-0.43756557377048466,1.5204344262295422,True,True,25,11.17568171658471,325.38856557377045,4,30,5,15
C,1,0.035434426229528526,,False,False,25,11.17568171658471,346.7835655737705,2,30,4,16
C,2,-0.2576081081080588,,False,True,30,13.410818059901654,366.1506081081081,3,30,3,17
C,2,4.9343918918919485,,False,True,30,13.410818059901654,386.4346081081081,3,30,2,18
C,3,0.24418713450290852,2.554187134502911,True,True,35,15.645954403218596,411.3428128654971,4,30,5,19
C,3,-0.0638128654970842,0.5521871345029581,True,True,35,15.645954403218596,431.43981286549706,2,30,3,20
C,0,0.07918713450288806,,False,False,35,15.645954403218596,450.7668128654971,2,30,3,21
C,0,-0.21360810810807607,,False,False,30,13.410818059901654,469.8146081081081,2,30,3,22
C,0,-0.4488128654970751,,False,False,35,15.645954403218596,489.97081286549707,1,30,2,23
C,1,,,False,False,25,11.17568171658471,509.11056557377054,0,30,2,24
C,2,0.222187134502974,,False,True,35,15.645954403218596,518.8568128654971,3,30,3,25
C,1,-0.4776081081081429,,False,False,30,13.410818059901654,538.9166081081081,2,30,3,26
C,2,-0.4045655737704692,,False,True,25,11.17568171658471,559.9085655737705,3,30,4,27
C,3,-0.21781286549708057,1.5421871345029103,True,True,35,15.645954403218596,578.949812865497,3,30,4,28
C,3,0.30339189189191984,1.1173918918918844,True,True,30,13.410818059901654,598.2396081081081,4,30,4,29
C,1,0.33218713450287396,,False,False,35,15.645954403218596,619.0778128654971,4,30,5,30
C,2,0.2881871345030049,,False,True,35,15.645954403218596,637.557812865497,2,30,4,31
C,2,0.0571871345028967,,False,True,35,15.645954403218596,656.1588128654971,4,30,5,32
C,3,-0.6685655737704792,-0.4705655737705001,True,True,25,11.17568171658471,677.4545655737705,4,30,3,33
C,0,0.16718713450291034,,False,False,35,15.645954403218596,697.0238128654971,2,30,4,34
C,0,0.380391891891918,,False,False,30,13.410818059901654,717.9306081081081,2,30,4,35
C,3,-0.8555655737703773,-1.4715655737704765,True,True,25,11.17568171658471,738.9665655737705,4,30,2,36
C,3,-0.2615655737705538,0.5524344262295244,True,True,25,11.17568171658471,760.8785655737705,4,30,4,37
C,1,-0.052812865497116945,,False,False,35,15.645954403218596,779.446812865497,1,30,3,38
C,0,-0.5475655737704983,,False,False,25,11.17568171658471,799.7085655737706,3,30,4,39
C,2,-0.31656557377050376,,False,True,25,11.17568171658471,820.4985655737705,3,30,3,40
C,1,-0.5915655737705947,,False,False,25,11.17568171658471,841.8385655737706,2,30,3,41
C,1,,,False,False,30,13.410818059901654,861.3156081081081,0,30,2,42
C,3,1.084391891891869,-0.8736081081082148,True,True,30,13.410818059901654,872.2166081081082,3,30,2,43
C,0,-0.7196081081081047,,False,False,30,13.410818059901654,895.1516081081081,1,30,2,44
C,2,-0.12560810810828116,,False,True,30,13.410818059901654,912.7296081081082,3,30,5,45
A,2,0.24443442622950684,,False,True,25,11.17568171658471,22.635565573770492,3,31,5,0
A,3,5.1061871345029175,-0.43781286549707943,True,True,35,15.645954403218596,68.14281286549708,4,31,2,1
A,1,0.49039189189188903,,False,False,30,13.410818059901654,99.33460810810811,2,31,4,2
A,3,0.5343918918919144,1.1173918918918844,True,True,30,13.410818059901654,130.7726081081081,4,31,4,3
A,0,0.7501871345029087,,False,False,35,15.645954403218596,154.65781286549708,3,31,5,4
A,1,,,False,False,30,13.410818059901654,189.86460810810811,0,31,3,5
A,3,4.483391891891898,9.587391891891883,True,True,30,13.410818059901654,207.6846081081081,3,31,2,6
A,0,,,False,False,35,15.645954403218596,237.05881286549706,0,31,3,7
A,0,0.40943442622949533,,False,False,25,11.17568171658471,253.4155655737705,4,31,5,8
A,2,5.678434426229501,,False,True,25,11.17568171658471,279.3865655737705,4,31,2,9
A,3,5.381187134502909,0.541187134502934,True,True,35,15.645954403218596,307.4698128654971,3,31,3,10
A,0,,,False,False,30,13.410818059901654,337.84760810810815,0,31,3,11
A,3,5.172434426229529,-1.4165655737705265,True,True,25,11.17568171658471,352.5805655737705,4,31,2,12
A,0,,,False,False,30,13.410818059901654,381.5946081081081,0,31,2,13
A,3,1.8653918918918748,0.14939189189186663,True,True,30,13.410818059901654,393.6616081081081,3,31,3,14
A,0,,,False,False,30,13.410818059901654,418.03760810810815,0,31,4,15
A,0,,,False,False,25,11.17568171658471,433.6065655737705,0,31,4,16
A,0,,,False,False,25,11.17568171658471,448.10456557377046,0,31,2,17
A,2,0.23739189189188892,,False,True,30,13.410818059901654,459.5076081081081,4,31,4,18
A,2,0.2703918918919044,,False,True,30,13.410818059901654,481.8376081081081,4,31,5,19
A,3,0.30339189189191984,2.1073918918918935,True,True,30,13.410818059901654,503.0896081081081,4,31,5,20
A,0,,,False,False,25,11.17568171658471,525.8085655737705,0,31,3,21
A,1,0.5631871345028685,,False,False,35,15.645954403218596,537.4578128654971,3,31,5,22
A,2,6.353391891891874,,False,True,30,13.410818059901654,559.0576081081081,3,31,3,23
A,1,0.34739189189190256,,False,False,30,13.410818059901654,587.8556081081081,4,31,5,24
A,1,0.21143442622951625,,False,False,25,11.17568171658471,609.8815655737706,3,31,4,25
A,2,4.534187134502872,,False,True,35,15.645954403218596,639.1418128654971,3,31,2,26
A,1,0.4421871345030013,,False,False,35,15.645954403218596,663.9138128654971,3,31,4,27
A,0,0.43118713450303403,,False,False,35,15.645954403218596,683.6698128654971,3,31,4,28
A,2,4.384391891891937,,False,True,30,13.410818059901654,703.3666081081082,4,31,2,29
A,0,,,False,False,35,15.645954403218596,728.0218128654969,0,31,2,30
A,1,0.14518713450297582,,False,False,35,15.645954403218596,737.932812865497,1,31,3,31
A,3,0.15643442622956627,0.5964344262295072,True,True,25,11.17568171658471,760.5045655737705,4,31,4,32
A,3,1.4874344262295836,-0.37156557377045374,True,True,25,11.17568171658471,783.3185655737705,4,31,3,33
A,1,,,False,False,25,11.17568171658471,806.9795655737705,0,31,3,34
A,1,0.3874344262294471,,False,False,25,11.17568171658471,821.1695655737706,4,31,5,35
A,3,0.40918713450287214,1.542187134503024,True,True,35,15.645954403218596,839.979812865497,4,31,4,36
A,3,0.40943442622949533,1.564434426229468,True,True,25,11.17568171658471,861.6385655737705,4,31,5,37
A,0,0.49039189189193166,,False,False,30,13.410818059901654,881.7976081081081,4,31,5,38
